T,wm,N,t,U,J,Jphm,w0,g,lbd,k_sz,diis_mem,timestamp
10,8,4,0.2,3.0,1.0,0.1,0.1,0.2,0.05,24,5,202505271715511744332782
10,8,4,0.2,3.0,1.0,0.1,0.1,0.2,0.07,24,5,202505271718388541932778
10,8,4,0.2,4.0,0.6,0.1,0.1,0.1,0.02,24,5,202505271724106992242785
10,8,4,0.2,4.0,0.6,0.1,0.1,0.1,0.05,24,5,202505271726087369292781
10,8,4,0.2,4.0,0.6,0.1,0.1,0.1,0.07,24,5,202505271740555689532780
10,8,4,0.2,4.0,0.8,0.1,0.1,0.1,0.02,24,5,202505271803590911912778
10,8,4,0.2,4.0,0.6,0.1,0.1,0.2,0.07,24,5,202505271757211792252782
10,8,4,0.2,4.0,0.6,0.1,0.1,0.2,0.05,24,5,202505271751031906162779
10,8,4,0.2,4.0,0.6,0.1,0.1,0.2,0.02,24,5,202505271750517827082784
10,8,4,0.2,4.0,0.8,0.1,0.1,0.1,0.05,24,5,202505271829151861762785
10,8,4,0.2,4.0,0.8,0.1,0.1,0.1,0.07,24,5,202505271838421086102781
10,8,4,0.2,4.0,1.0,0.1,0.1,0.1,0.05,24,5,202505271911049246652784
10,8,4,0.2,4.0,0.8,0.1,0.1,0.2,0.02,24,5,202505271855285856182780
10,8,4,0.2,4.0,0.8,0.1,0.1,0.2,0.05,24,5,202505271856409971112778
10,8,4,0.2,4.0,1.0,0.1,0.1,0.1,0.02,24,5,202505271907101397442779
10,8,4,0.2,4.0,0.8,0.1,0.1,0.2,0.07,24,5,202505271902358025842782
10,8,4,0.2,4.0,1.0,0.1,0.1,0.1,0.07,24,5,202505271933417175242785
10,8,4,0.2,4.0,1.0,0.1,0.1,0.2,0.02,24,5,202505271949559298652781
10,8,4,0.2,4.0,1.0,0.1,0.1,0.2,0.05,24,5,202505271959495890322784
10,8,4,0.2,4.0,1.0,0.1,0.1,0.2,0.07,24,5,202505272001153726332780
10,8,4,0.2,5.0,0.6,0.1,0.1,0.1,0.02,24,5,202505272001570115332778
10,8,4,0.2,5.0,0.6,0.1,0.1,0.1,0.05,24,5,202505272002291922312779
10,8,4,0.2,5.0,0.6,0.1,0.1,0.1,0.07,24,5,202505272009164260892782
10,8,4,0.2,5.0,0.6,0.1,0.1,0.2,0.05,24,5,202505272041084914852781
10,8,4,0.2,5.0,0.8,0.1,0.1,0.1,0.02,24,5,202505272107463867522780
10,8,4,0.2,5.0,0.6,0.1,0.1,0.2,0.02,24,5,202505272030513847042785
10,8,4,0.2,5.0,0.6,0.1,0.1,0.2,0.07,24,5,202505272059080536062784
10,8,4,0.2,5.0,0.8,0.1,0.1,0.1,0.05,24,5,202505272140126374542778
10,8,4,0.2,5.0,0.8,0.1,0.1,0.1,0.07,24,5,202505272143287975642779
10,8,4,0.2,5.0,1.0,0.1,0.1,0.1,0.02,24,5,202505272236346350462785
10,8,4,0.2,5.0,0.8,0.1,0.1,0.2,0.05,24,5,202505272220209913402781
10,8,4,0.2,5.0,1.0,0.1,0.1,0.1,0.05,24,5,202505272241004370502784
10,8,4,0.2,5.0,0.8,0.1,0.1,0.2,0.07,24,5,202505272232335546232780
10,8,4,0.2,5.0,1.0,0.1,0.1,0.1,0.07,24,5,202505272306595036162778
10,8,4,0.2,5.0,0.8,0.1,0.1,0.2,0.02,24,5,202505272219223815492782
10,8,4,0.2,5.0,1.0,0.1,0.1,0.2,0.02,24,5,202505272317452129452779
10,8,4,0.2,5.0,1.0,0.1,0.1,0.2,0.07,24,5,202505272343188360012781
10,8,4,0.2,5.0,1.0,0.1,0.1,0.2,0.05,24,5,202505272340315669582785
10,8,4,0.2,6.0,0.6,0.1,0.1,0.1,0.02,24,5,202505272349237576192784
10,8,4,0.2,6.0,0.6,0.1,0.1,0.1,0.05,24,5,202505272356109606252780
10,8,4,0.2,6.0,0.6,0.1,0.1,0.2,0.02,24,5,202505280020486725632782
10,8,4,0.2,6.0,0.6,0.1,0.1,0.1,0.07,24,5,202505280017134549282778
10,8,4,0.2,6.0,0.6,0.1,0.1,0.2,0.05,24,5,202505280030126532522779
10,8,4,0.2,6.0,0.8,0.1,0.1,0.1,0.02,24,5,202505280109138578982785
10,8,4,0.2,6.0,0.6,0.1,0.1,0.2,0.07,24,5,202505280057459673592781
10,8,4,0.2,6.0,0.8,0.1,0.1,0.1,0.07,24,5,202505280228380891822780
10,8,4,0.2,6.0,0.8,0.1,0.1,0.2,0.02,24,5,202505280246430743052782
10,8,4,0.2,6.0,0.8,0.1,0.1,0.1,0.05,24,5,202505280201518967432784
10,8,4,0.2,6.0,1.0,0.1,0.1,0.1,0.02,24,5,202505280310238317662785
10,8,4,0.2,6.0,0.8,0.1,0.1,0.2,0.05,24,5,202505280255246328862778
10,8,4,0.2,6.0,0.8,0.1,0.1,0.2,0.07,24,5,202505280255304378132779
10,8,4,0.3,3.0,0.6,0.1,0.1,0.1,0.02,24,5,202505280505059448342778
10,8,4,0.3,3.0,0.6,0.1,0.1,0.1,0.07,24,5,202505280549028986262778
10,8,4,0.2,6.0,1.0,0.1,0.1,0.1,0.07,24,5,202505280428425224002780
10,8,4,0.2,6.0,1.0,0.1,0.1,0.1,0.05,24,5,202505280316240395422781
10,8,4,0.3,3.0,0.6,0.1,0.1,0.1,0.05,24,5,202505280534254116802779
10,8,4,0.2,6.0,1.0,0.1,0.1,0.2,0.02,24,5,202505280441080566322782
10,8,4,0.2,6.0,1.0,0.1,0.1,0.2,0.05,24,5,202505280450558980812784
10,8,4,0.2,6.0,1.0,0.1,0.1,0.2,0.07,24,5,202505280502377329572785
10,8,4,0.3,3.0,0.6,0.1,0.1,0.2,0.02,24,5,202505280624521801362778
10,8,4,0.3,3.0,0.8,0.1,0.1,0.1,0.02,24,5,202505280635294147422779
10,8,4,0.3,3.0,0.6,0.1,0.1,0.2,0.05,24,5,202505280627446383312780
10,8,4,0.3,3.0,0.8,0.1,0.1,0.1,0.07,24,5,202505280639342444342784
10,8,4,0.3,3.0,0.8,0.1,0.1,0.1,0.05,24,5,202505280635433536922782
10,8,4,0.3,3.0,0.6,0.1,0.1,0.2,0.07,24,5,202505280631408928122781
10,8,4,0.3,3.0,0.8,0.1,0.1,0.2,0.02,24,5,202505280703087810962785
10,8,4,0.3,3.0,0.8,0.1,0.1,0.2,0.05,24,5,202505280705056778602778
10,8,4,0.3,3.0,0.8,0.1,0.1,0.2,0.07,24,5,202505280710061330962779
10,8,4,0.3,3.0,1.0,0.1,0.1,0.1,0.05,24,5,202505280720009174862784
10,8,4,0.3,3.0,1.0,0.1,0.1,0.1,0.07,24,5,202505280720406708142782
10,8,4,0.3,3.0,1.0,0.1,0.1,0.1,0.02,24,5,202505280717186667822780
10,8,4,0.3,3.0,1.0,0.1,0.1,0.2,0.02,24,5,202505280726177037442781
10,8,4,0.3,3.0,1.0,0.1,0.1,0.2,0.05,24,5,202505280743069264512785
10,8,4,0.3,3.0,1.0,0.1,0.1,0.2,0.07,24,5,202505280745498745402778
10,8,4,0.3,4.0,0.6,0.1,0.1,0.1,0.02,24,5,202505280749348080212779
10,8,4,0.3,4.0,0.6,0.1,0.1,0.1,0.07,24,5,202505280759139480682782
10,8,4,0.3,4.0,0.6,0.1,0.1,0.1,0.05,24,5,202505280758107856842784
10,8,4,0.3,4.0,0.6,0.1,0.1,0.2,0.02,24,5,202505280800535799902780
10,8,4,0.3,4.0,0.6,0.1,0.1,0.2,0.05,24,5,202505280802349221482781
10,8,4,0.3,4.0,0.6,0.1,0.1,0.2,0.07,24,5,202505280822518689332785
10,8,4,0.3,4.0,0.8,0.1,0.1,0.1,0.02,24,5,202505280826383603042778
10,8,4,0.3,4.0,0.8,0.1,0.1,0.1,0.05,24,5,202505280853238211352779
10,8,4,0.3,4.0,0.8,0.1,0.1,0.1,0.07,24,5,202505280904276374462782
10,8,4,0.3,4.0,0.8,0.1,0.1,0.2,0.02,24,5,202505280906456106542784
10,8,4,0.3,4.0,0.8,0.1,0.1,0.2,0.07,24,5,202505280916405859352781
10,8,4,0.3,4.0,0.8,0.1,0.1,0.2,0.05,24,5,202505280909060153422780
10,8,4,0.3,4.0,1.0,0.1,0.1,0.1,0.02,24,5,202505280922489588712785
10,8,4,0.3,4.0,1.0,0.1,0.1,0.1,0.05,24,5,202505280942497741242778
10,8,4,0.3,4.0,1.0,0.1,0.1,0.1,0.07,24,5,202505280948332225402779
10,8,4,0.3,4.0,1.0,0.1,0.1,0.2,0.02,24,5,202505281000051258672782
10,8,4,0.3,4.0,1.0,0.1,0.1,0.2,0.05,24,5,202505281008240973572784
10,8,4,0.3,4.0,1.0,0.1,0.1,0.2,0.07,24,5,202505281010112590822781
10,8,4,0.3,5.0,0.6,0.1,0.1,0.1,0.05,24,5,202505281015457528172785
10,8,4,0.3,5.0,0.6,0.1,0.1,0.2,0.05,24,5,202505281048344846462782
10,8,4,0.3,5.0,0.6,0.1,0.1,0.1,0.02,24,5,202505281012485863202780
10,8,4,0.3,5.0,0.6,0.1,0.1,0.2,0.02,24,5,202505281042352901872779
10,8,4,0.3,5.0,0.6,0.1,0.1,0.1,0.07,24,5,202505281030295144922778
10,8,4,0.3,5.0,0.8,0.1,0.1,0.2,0.05,24,5,2025052813394791704384619
10,8,4,0.3,5.0,0.8,0.1,0.1,0.1,0.02,24,5,2025052813394720577984615
10,8,4,0.3,5.0,0.8,0.1,0.1,0.2,0.02,24,5,2025052813394733856384621
10,8,4,0.3,5.0,0.8,0.1,0.1,0.1,0.07,24,5,2025052813394683639084617
10,8,4,0.3,5.0,0.6,0.1,0.1,0.2,0.07,24,5,2025052813394667405684618
10,8,4,0.3,5.0,0.8,0.1,0.1,0.2,0.07,24,5,2025052813394819904784622
10,8,4,0.3,5.0,1.0,0.1,0.1,0.1,0.07,24,5,2025052815061991722784616
10,8,4,0.3,5.0,1.0,0.1,0.1,0.1,0.02,24,5,2025052815024007380184619
10,8,4,0.3,5.0,1.0,0.1,0.1,0.1,0.05,24,5,2025052815053351261184615
10,8,4,0.3,5.0,1.0,0.1,0.1,0.2,0.07,24,5,2025052815111414246284618
10,8,4,0.3,5.0,1.0,0.1,0.1,0.2,0.05,24,5,2025052815062780735584617
10,8,4,0.3,5.0,1.0,0.1,0.1,0.2,0.02,24,5,2025052815062372379784621
10,8,4,0.3,6.0,0.6,0.1,0.1,0.1,0.02,24,5,2025052815171056571584622
10,8,4,0.3,6.0,0.6,0.1,0.1,0.1,0.07,24,5,2025052816202238212384619
10,8,4,0.3,6.0,0.8,0.1,0.1,0.1,0.02,24,5,2025052816273245094984621
10,8,4,0.3,6.0,0.6,0.1,0.1,0.2,0.07,24,5,2025052816265509352984617
10,8,4,0.3,6.0,0.6,0.1,0.1,0.1,0.05,24,5,2025052816194754885284616
10,8,4,0.3,6.0,0.6,0.1,0.1,0.2,0.02,24,5,2025052816203743082784615
10,8,4,0.3,6.0,0.6,0.1,0.1,0.2,0.05,24,5,2025052816260918355284618
10,8,4,0.3,6.0,0.8,0.1,0.1,0.1,0.05,24,5,2025052817160934905084622
10,8,4,0.3,6.0,0.8,0.1,0.1,0.1,0.07,24,5,2025052818270792584584619
10,8,4,0.3,6.0,0.8,0.1,0.1,0.2,0.05,24,5,2025052818392516814484617
10,8,4,0.3,6.0,0.8,0.1,0.1,0.2,0.07,24,5,2025052818512751165684616
10,8,4,0.3,6.0,0.8,0.1,0.1,0.2,0.02,24,5,2025052818361952532384621
10,8,4,0.3,6.0,1.0,0.1,0.1,0.1,0.02,24,5,2025052819004904384984615
10,8,4,0.3,6.0,1.0,0.1,0.1,0.1,0.05,24,5,2025052819011472028184618
10,8,4,0.3,6.0,1.0,0.1,0.1,0.1,0.07,24,5,2025052820063374392984622
10,8,4,0.3,6.0,1.0,0.1,0.1,0.2,0.02,24,5,2025052820443211518384619
10,8,4,0.3,6.0,1.0,0.1,0.1,0.2,0.05,24,5,2025052820514246242484617
10,8,4,0.3,6.0,1.0,0.1,0.1,0.2,0.07,24,5,2025052821012426649184616
10,8,4,0.3,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250529090920827473199181
10,8,4,0.3,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250529090920380949199174
10,8,4,0.3,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250529090920457281199176
10,8,4,0.3,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250529090920497473199175
10,8,4,0.3,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250529090921097524199179
10,8,4,0.3,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250529090920797197199180
10,8,4,0.3,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250529090922354147199177
10,8,4,0.3,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250529090921347396199178
10,8,4,0.3,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250529092822165527199181
10,8,4,0.3,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250529093036620897199176
10,8,4,0.3,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250529093019210154199174
10,8,4,0.3,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250529093057559164199175
10,8,4,0.3,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250529093115135815199179
10,8,4,0.3,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250529093512895149199177
10,8,4,0.3,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250529093203098216199180
10,8,4,0.3,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250529093555928866199178
10,8,4,0.3,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250529095214910696199181
10,8,4,0.3,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250529095513594989199176
10,8,4,0.3,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250529100128567906199174
10,8,4,0.3,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250529101247488112199177
10,8,4,0.3,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250529100814369107199179
10,8,4,0.3,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250529100555048085199175
10,8,4,0.3,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250529101402012668199180
10,8,4,0.3,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250529102008113683199178
10,8,4,0.3,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250529102931910119199181
10,8,4,0.3,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250529103517013873199176
10,8,4,0.3,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250529104605979401199177
10,8,4,0.3,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250529104137452091199174
10,8,4,0.3,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250529104634078921199179
10,8,4,0.3,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250529104810116979199175
10,8,4,0.3,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250529105529407992199178
10,8,4,0.3,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250529105008797646199180
10,8,4,0.4,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250529113625776062199179
10,8,4,0.4,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250529114103099978199175
10,8,4,0.4,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250529114109860586199178
10,8,4,0.4,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250529115254590691199179
10,8,4,0.3,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250529112136760546199181
10,8,4,0.4,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250529115231422991199180
10,8,4,0.3,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250529113232908677199177
10,8,4,0.3,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250529112910235679199176
10,8,4,0.4,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250529120152042438199178
10,8,4,0.4,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250529120455371793199179
10,8,4,0.3,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250529113613535405199174
10,8,4,0.4,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250529115921149083199175
10,8,4,0.4,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250529120732570389199181
10,8,4,0.4,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250529121355056628199177
10,8,4,0.4,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250529121349725642199180
10,8,4,0.4,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250529121629593207199176
10,8,4,0.4,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250529121645941744199178
10,8,4,0.4,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250529122647375679199179
10,8,4,0.4,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250529122706294148199174
10,8,4,0.4,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250529123634924909199177
10,8,4,0.4,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250529123556922081199181
10,8,4,0.4,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250529124529234945199176
10,8,4,0.4,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250529123043452786199175
10,8,4,0.4,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250529124203016783199180
10,8,4,0.4,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250529125304315619199178
10,8,4,0.4,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250529125911372259199179
10,8,4,0.4,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250529130058571869199174
10,8,4,0.4,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250529131254576550199177
10,8,4,0.4,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250529133231102117199179
10,8,4,0.4,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250529131715498401199175
10,8,4,0.4,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250529131421909992199176
10,8,4,0.4,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250529131342344073199181
10,8,4,0.4,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250529132221588501199180
10,8,4,0.4,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250529134145368638199177
10,8,4,0.4,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250529133106103937199178
10,8,4,0.4,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250529133411282917199174
10,8,4,0.5,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250529141223078983199180
10,8,4,0.5,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250529141520311594199177
10,8,4,0.5,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250529141726384249199178
10,8,4,0.5,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250529141750721204199174
10,8,4,0.4,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250529140252231104199175
10,8,4,0.5,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250529143008921017199180
10,8,4,0.4,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250529140755703866199181
10,8,4,0.3,5.0,0.8,0.1,0.1,0.1,0.05,24,5,20250529184105940672221640
10,8,4,0.5,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250530090212919904256382
10,8,4,0.5,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250530090213901879256385
10,8,4,0.5,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250530090213539600256383
10,8,4,0.5,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250530090213217299256381
10,8,4,0.5,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250530090214138258256379
10,8,4,0.5,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250530090214247840256380
10,8,4,0.5,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250530091620554076256382
10,8,4,0.5,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250530091734709175256383
10,8,4,0.4,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250530090211175713256384
10,8,4,0.4,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250530090211031520256386
10,8,4,0.5,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250530091745823365256381
10,8,4,0.5,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250530091712103173256385
10,8,4,0.5,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250530092438171701256379
10,8,4,0.5,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250530092847076293256380
10,8,4,0.5,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250530093233016353256382
10,8,4,0.5,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250530094809358763256386
10,8,4,0.5,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250530094504320254256384
10,8,4,0.5,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250530094425084568256383
10,8,4,0.5,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250530095003837298256385
10,8,4,0.5,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250530094906599342256381
10,8,4,0.5,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250530095557032737256379
10,8,4,0.5,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250530100145481262256380
10,8,4,0.5,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250530101042241230256386
10,8,4,0.5,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250530101510451976256383
10,8,4,0.5,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250530100911033442256382
10,8,4,0.5,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250530102007070584256385
10,8,4,0.5,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250530102051230505256381
10,8,4,0.5,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250530101154579452256384
10,8,4,0.5,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250530104018980651256380
10,8,4,0.5,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250530104813723047256386
10,8,4,0.5,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250530105248284821256382
10,8,4,0.5,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250530103243791228256379
10,8,4,0.5,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250530105035430670256383
10,8,4,0.6,1.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530111856695441256386
10,8,4,0.6,1.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530111857537311264579
10,8,4,0.6,1.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530111857641234264578
10,8,4,0.6,1.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530111856604044256379
10,8,4,0.6,1.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530111856790450256382
10,8,4,0.6,1.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530111856612977256383
10,8,4,0.6,2.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530111857626507264580
10,8,4,0.6,2.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530112935775185256386
10,8,4,0.6,2.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530111857864693264577
10,8,4,0.6,2.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530113609515161256379
10,8,4,0.6,2.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530113231710532264579
10,8,4,0.6,2.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530113440515174264578
10,8,4,1.0,1.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530120329072403264579
10,8,4,0.6,3.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530113849713759256383
10,8,4,0.6,3.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530113640473105256382
10,8,4,0.6,3.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530115124376835256386
10,8,4,1.0,1.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530120415998036264578
10,8,4,1.0,1.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530121533189948264579
10,8,4,0.6,3.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530115649124149256379
10,8,4,1.0,1.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530122256122834256386
10,8,4,0.6,3.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530114544413776264580
10,8,4,1.0,1.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530122117320217256383
10,8,4,1.0,1.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530122154534144256382
10,8,4,1.0,2.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530123112219901256379
10,8,4,1.0,2.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530123453234167256386
10,8,4,1.0,2.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530122529951446264578
10,8,4,1.0,2.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530131735140362271422
10,8,4,1.0,2.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530131735052915271425
10,8,4,1.0,2.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530131734182578271420
10,8,4,1.0,3.0,0.3,0.1,0.1,0.01,0.2,24,5,20250530131735393074271421
10,8,4,1.0,3.0,0.2,0.1,0.1,0.01,0.2,24,5,20250530131735293435271423
10,8,4,1.0,3.0,0.3,0.1,0.1,0.01,0.4,24,5,20250530131735620853271424
10,8,4,1.0,3.0,0.2,0.1,0.1,0.01,0.4,24,5,20250530131735415362271426
10,8,4,1.0,3.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530133847019578271422
10,8,4,0.6,3.0,0.5,0.1,0.1,0.01,0.2,24,5,20250530131732621639271427
10,8,4,1.0,3.0,0.5,0.1,0.1,0.01,0.4,24,5,20250530134030481916271425
